"Longitude";"Latitude"
144,2325;-37,5458
145,742558574;-34,537873597
145,3469;-36,5488
144,998;-36,3605
144,328;-37,8386
150,0833333333;-27,25
146,3869;-38,2491
144,2625;-37,5638
145,1218;-36,8903
139,07737621;-35,11136612
152,208247763;-32,422356919
146,2464405;-35,11642183
148,29131;-25,38374
146,9957;-36,2098
139,54155;-34,72751
140,35;-34,1833
148,324724308;-34,846454351
146,769603;-41,261389
145,1294;-38,1261
152,3167;-31,2
143,6477;-35,4316
147,740209722;-30,868975735
150,919887537;-33,522949014
144,338;-37,5666
145,143;-37,7733
139,15144909;-35,11813676
150,678638339;-32,388954636
149,520886904;-34,845575814
138,45127;-35,31728
143,4283;-38,5263
146,847964501;-34,911281138
145,3358;-37,9969
144,3977;-37,7916
146,913922;-41,357971
150,399652636;-35,526250986
172,336791;-41,838776
151,446489696;-33,421934056
151,157851137;-32,532882207
143,7675;-36,9961
145,2013;-35,8483
147,519691768;-30,710786922
147,0081;-37,8723
145,368;-35,8841
145,1177;-36,0097
147,618853456;-30,947662267
150,567840725;-34,565095503
145,268;-35,8816
142,9291;-35,24
147,544659942;-30,600598071
146,2347;-36,1316
145,0316;-37,6347
145,0347;-35,8483
150,939899594;-33,242706719
145,5341;-37,7633
147,584952732;-30,622530842
145,1658;-36,0113
151,116455435;-32,670032738
144,8347;-36,0983
147,6263;-37,8444
143,8597;-35,8066
145,693;-35,9233
143,9347;-35,715
151,405470064;-33,053635005
150,882533569;-34,419098941
147,1405;-38,1447
141,5791;-34,2011
145,0294;-37,6227
147,4263;-38,0677
149,5667;-36,3
146,218;-36,0483
144,1847;-35,7316
149,3667;-36,6
145,0847;-35,8316
145,3597;-36,3816
145,943;-35,9983
148,096970221;-35,107780004
150,254509762;-33,004182689
145,4513;-35,8233
144,9847;-35,915
145,0013;-35,9816
143,8513;-35,4483
152,723394132;-31,308957256
145,5847;-36,7483
144,88;-36,2863
144,6719;-36,4427
143,918;-35,4983
144,8405;-37,8483
142,8291;-36,5594
149,9;-35,6333
145,4347;-35,8483
150,87815;-34,486762
142,5081;-37,1844
145,103;-37,5211
147,016667;-42,733333
145,1944;-36,0122
150,841241532;-34,183061267
150,924033396;-33,497680034
143,8013;-35,9316
148,223749;-41,84148
145,6513;-35,9233
144,6605;-36,4358
145,3363;-38,2241
144,8513;-36,0816
152,5992;-29,17366
149,3833333333;-36,6
145,5513;-35,815
143,968;-35,5316
141,958;-37,738
167,859;-45,7319
149,87;-35,55
145,3052;-37,9605
145,2538;-38,4591
145,6925;-36,1316
149,7775;-29,436666667
143,7513;-36,115
148,8167;-37,65
167,623233;-45,846127
146,5497;-38,1761
150,620972;-35,004827
147,007;-37,8977
143,7;-38,6333
145,2777;-36,5563
149,6;-36,5667
149,899597819;-30,03762685
139,31322;-35,14883
143,8763;-35,6844
171,544;-42,3244
171,085;-42,6154
142,9952;-35,9955
143,5286;-35,8372
145,2763;-37,7066
149,341625183;-29,239391496
145,5752;-38,1788
147,4097;-37,715
145,1869;-36,2138
145,6133;-36,8677
148,8667;-37,3667
152,67;-29,52
145,1047;-38,2997
145,2869;-36,5219
143,7944;-35,983
148,688861;-37,417833
144,3;-36,7358
145,5363;-38,585
145,1902;-38,0119
149,945945323;-30,045452485
147,7347;-37,7316
145,1686;-38,1275
142,9472;-36,5219
145,233;-36,193
153,201075015;-29,465077569
143,9144;-37,9555
145,0377;-36,4422
150,783857891;-33,740685511
145,4511;-38,0843
147,9513;-37,5983
149,156527215;-29,242758588
169,914;-45,8038
145,2052;-36,4358
150,597114019;-30,109692988
146,768;-37,9152
144,7866;-36,163
144,7583;-37,7375
143,8;-35,8719
145,1944;-38,3266
145,0961;-38,2819
145,5913889;-37,9833333
149,942588951;-30,08545272
151,603376363;-32,760171909
143,335353766;-35,030531585
147,885825;-42,745193
151,751628135;-32,801487106
153,3705555555;-28,2269444444
147,525049897;-30,639479921
144,7747;-37,5752
149,95;-35,55
148,85;-37,1833
145,5055;-38,0894
145,223;-36,3352
144,9761;-35,9788
145,2111;-37,6166
150,944619604;-31,840549785
144,7988;-36,2055
145,0219;-38,2661
141,682243472;-34,098971341
123,16666667;-33,85
145,6191;-37,793
138,68622;-34,85025
151,688801108;-32,918965608
141,6191;-38,2011
145,2203;-37,5738
145,7347;-38,048
149,9;-35,55
145,4958;-37,643
147,316667;-42,866667
142,303226238;-34,313624025
151,454320142;-33,365279692
123,3333;-33,75
123,55;-33,7
147,570574078;-30,572514003
153,113522531;-29,030426296
145,6902;-38,3033
148,6;-37,416667
151,228225032;-32,560909751
145,0808;-36,5061
143,6479;-37,6893
150,3667;-33,5167
143,8333;-37,9339
145,5819;-38,6194
145,2667;-37,5
150,918302837;-30,930985804
145,3716;-38,0366
123,53333333;-33,7
143,548;-38,4341
145,935;-38,3347
149,977672009;-34,727902494
147,881416;-43,122542
172,466899;-43,645231
149,9;-35,4333
144,5916;-37,675
150,721290777;-33,839536946
145,2488;-38,1238
144,818;-37,7655
143,4691;-35,2183
143,4667;-38,65
141,66;-38,2416
143,6897;-37,6349
138,928056;-35,548889
151,693994741;-33,000655236
138,47016;-34,6563
143,9394;-35,8563
142,6555;-36,9094
143,2327;-37,4004
153,3994444444;-28,2033333333
146,4097;-38,6363
144,8663;-36,3808
145,2619;-36,7838
146,1516;-38,0708
153,014444939;-29,22723478
150,819563614;-33,62851862
142,52;-37,9508
145,1352;-37,683
172,887;-40,9436
152,975;-27,5416667
153,074221462;-29,755106642
143,86225;-34,4497
145,637111;-19,941333
145,1097;-37,838
144,9963;-37,785
123,03333333;-33,85
144,5958;-37,9261
128,89166667;-31,71638889
143,5836;-38,7041
153,0850141668;-27,461809834
147,639469691;-34,078099155
150,70126703;-33,536121119
146,3167;-37,8833
147,316667;-42,9
148,8333;-37,6167
140,97236;-37,54382
145,2662;-37,521
140,71877;-37,10285
148,479907816;-31,296640857
171,517708;-42,412511
141,593611111;-34,186961111
142,408941667;-34,5654
145,1388;-37,0372
149,25;-37,55
170,627;-42,9779
147,457626897;-33,68577343
173,433;-35,5778
144,096261111;-35,573883333
142,246027778;-34,261547222
123,6375;-33,7025
144,0633;-37,115
147,275538;-42,610502
140,69767;-37,12375
144,439697222;-35,931997222
151,359264494;-32,580766666
147,570933;-41,160217
147,353760486;-33,611677594
142,3;-38,3
147,838891;-42,707724
149,608295727;-33,591858019
123,47833333;-33,45305556
150,446713728;-31,427580811
150,179031874;-33,807270006
123,51666667;-33,75
123,43852043;-33,45468204
147,3667;-37,7
146,033509;-41,14947
145,4758;-36,8705
147,8167;-42,75
145,2847;-37,9441
138,59;-35,609167
172,866667;-41,033333
142,504605556;-34,704188889
148,417882947;-32,423520421
150,698645;-33,70622
147,819972;-42,754689
143,38765;-35,144122222
146,2464;-36,4706
144,2008;-37,0727
149,018387607;-29,21069694
150,806733;-33,986714
151,374353345;-32,691997656
146,418;-38,915
146,384722;-37,924722
144,218;-37,065
145,6638;-37,2066
145,5188;-37,5272
172,634;-40,6431
150,648721331;-33,865673212
149,75;-37,5538
145,8513;-37,0802
145,46039;-19,3634
149,8344;-37,5233
146,077854;-41,216491
149;-37,5833
145,8111;-37,2663
144,0925;-37,9005
142,3628;-36,8269
151,479978903;-30,504946879
144,2783;-36,9686
144,7552;-37,6625
149,97;-35,55
145,6097;-36,0983
171,3833;-42,3333
172,883;-41,4667
151,122130238;-29,970778487
147,385617088;-32,514130394
147,945;-37,8608
145,097827;-41,156733
142,2;-38,3
144,761997222;-35,436625
147,264677;-42,923918
145,568;-37,8233
145,318;-37,8983
149,903216602;-30,513892106
150,4106277;-28,77023589
153,385;-28,2136111111
145,5061;-37,8163
145,4636;-36,2772
149,018500091;-34,96904416
173,714;-41,3859
146,3638;-38,8769
168,998;-44,1546
140,6563;-37,15006
147,006309388;-35,530724492
144,9167;-37,8167
151,414461894;-32,534670662
173,4;-41,2833
143,214866667;-34,729886111
150,389328138;-34,555155829
152,7333;-28,5167
144,4097;-38,0069
151,525907448;-32,869014509
144,1347;-37,8486
145,2058;-37,8069
148,4847;-37,7983
145,3069;-37,8275
123,75;-33,13333333
144,04565155;-35,549081527
150,4667;-23,3667
144,2763;-37,0483
152,2;-30,6167
148,5358871;-32,1879896
172,117;-42,3
147,167222;-43,284167
145,3319;-36,3486
145,5305;-36,0913
146,2167;-36,4167
141,7743;-38,1364
153,168232992;-29,08165474
143,6227;-38,3719
144,1861;-37,108
145,2483;-37,9597
145,175;-41,1
145,5041;-36,1372
152,0760550187;-24,9900821456
139,94308;-34,13642
145,308;-38,5163
145,0763;-38,2194
144,913412564;-35,818803364
143,4725;-38,69
150,744854525;-33,753592002
145,882141667;-35,954183333
145,8;-37,8167
146,9658;-38,5122
139,4809;-34,87277
143,8852;-37,6813
145,303808333;-35,859338889
139,52206;-34,87508
148,4219;-36,9138
143,6886;-38,4747
145,4963;-36,138
139,44831;-34,85412
143,5822;-38,7033
145,0638;-37,5719
169,383;-45,8667
139,38773;-35,32604
146,3333;-36,3333
146,7;-42,6667
148,6461;-37,7467
142,8;-37,8916
150,371122236;-31,043661834
147,883333;-43,05
139,26055;-35,11099
152,531650448;-28,503298466
149,6333;-35,5
149,787729669;-29,871783707
150,47;-34,65
150,811617911;-29,859847125
148,8833;-35,45
149,907478607;-31,003465208
150,046023;-36,50209
153,171873724;-29,083689965
150,582906492;-34,825121844
139,27226;-34,95128
151,49065857;-32,792539246
171,533333;-42,7
144,165;-35,7061
143,7492;-37,662
139,29502;-35,48069
172,514;-42,3327
146,590205556;-35,973625
142,46;-36,8122
149,5167;-35,65
140,941667;-37,6625
144,355;-37,4072
144,5855;-37,655
139,96323;-37,24169
143,713;-37,4447
139,94692;-34,08211
146,383333;-41,616667
145,1;-41,066667
145,2258;-38,5141
150,591942948;-34,813469915
139,9736;-34,17131
150,25571854;-34,224087152
143,5452;-38,763
142,5594;-38,3752
172,8333;-41,8167
145,3138;-36,3058
152,917924144;-29,556360787
150,409104253;-31,111176259
173,650381;-35,634159
144,9;-37,1
151,576318371;-32,75533052
123,79166667;-33,63416667
166,87;-45,6084
143,9;-38,2
144,0511;-38,1158
148,8333;-35,3833
144,1844;-36,1594
143,045;-37,9994
145,3063;-36,2913
147,323056;-43,083889
152,3594151665;-27,5234088008
144,8055;-36,1633
167,950016;-44,721577
143,5167;-38,75
148,4;-36,9
145,1588;-36,365
146,3167;-42,8
139,61011;-34,6843
147,767922579;-33,310305553
149,8667;-35,9833
123,1314;-33,7106
144,8066;-37,6777
144,9708;-37,1471
150,176903475;-33,343725091
139,95747;-37,2473
150,858223288;-32,329822255
150,847577542;-31,136333703
145,635746;-41,821883
145,2953;-38,1439
143,7322;-37,4963
171,5667;-42,8
152,979295555;-28,406054766
169,983;-45,9
143,7828;-37,6482
145,4541;-38,5311
144,999847222;-35,856291667
145,155;-38,1891
148,020457;-41,24809
144,398116667;-35,691038889
150,76459279;-33,627176233
151,5;-26,5
140,37221;-34,29653
146,591358455;-34,761456356
172,6;-41,8
148,4;-36,8
145,1033;-38,2147
146,849868601;-35,475620498
153,120693979;-28,783521379
140,82962;-34,04811
123,11666667;-33,71666667
153,1833;-27,9333
152,6833;-27,9
146,2854;-36,6038
146,625461111;-35,992108333
138,495;-35,078333
145,8;-36,1
146,2992;-41,555
144,2;-37,5
143,7816;-37,5805
150,784498563;-34,06509369
152,3667;-27,6167
171,467;-41,95
140,37972;-34,33972
145,8357;-36,2905
168,569;-44,1222
145,0167;-41,1333
146,623443094;-34,874279998
151,503214728;-32,79199552
144,966444444;-35,938188889
145,3438;-36,2036
149,570493573;-31,87965103
149,710634804;-29,856659212
169,285;-43,9372
149,3667;-36,5833
148,6833;-33,8333
151,2;-33,8833
139,3062;-35,09161
148,9667;-37,5722
145,3786;-36,5152
123,41666667;-33,5
147,567285477;-33,592086347
140,83863;-34,04119
151,2333;-32,7167
145,0833;-35,9
145,8263;-36,1741
145,05;-41,166667
143,7738;-37,5361
149,624022369;-31,866608285
148,404562806;-36,838406429
145,411825;-35,846213889
144;-38,1
170,806;-42,9031
145,3138;-37,9377
152,942002465;-30,944512561
152,769808515;-31,093635953
150,908309741;-32,178708849
146,6;-42,8
153,117577303;-29,602353523
153,082516505;-29,615854486
150,033384766;-33,479090671
152,874786781;-29,588853936
152,997685216;-29,665707711
153,087586367;-29,54228699
153,062302948;-29,632372464
145,65;-35,9167
152,963539981;-30,964037802
143,4813;-36,0108
153,000061966;-29,605383902
152,864271288;-31,062739557
153,1711931;-29,56331553
153,134959041;-29,455216527
153,120076612;-29,541341031
153,025005922;-29,657582807
152,908991456;-30,9804603
138,458611;-35,149444
153,03548058;-30,920446487
147,794636286155;-42,673071144361
147,917989923909;-42,7622034076265
152,84487268;-31,041405037
153,027947568;-29,495787663
152,733522278;-31,073832619
153,033222603;-30,958615684
152,988762331;-29,615590863
153,009517482;-29,775306907
145,9667;-28,1167
146,866667;-43,466667
153,086533067;-29,626393271
169,449639;-46,430889
152,927882739;-30,98261976
146,3667;-38,9667
143,55;-38,75
152,93976663;-31,037360633
145,669539352376;-42,1727824577042
144,5599;-37,9801
152,792628425;-31,082034912
167,383;-45,9897
152,859676402;-30,943781689
152,961842312;-31,020098674
153,015136389;-31,000757662
145,556662137774;-41,8111626007317
153,282928234;-29,468747861
152,80767731;-31,084999761
144,794546048643;-41,2136246427283
143,7333;-38,6333
143,8369;-37,5125
143,4;-38,3
153,260677033;-29,442818475
143,5844;-38,2922
145,499634538459;-41,675331025052
141,8219;-38,0405
147,433333;-42,483333
151,584269732;-33,027234641
153,261777022;-29,377165802
153,071013109;-29,67879309
145,1969;-37,7833
147,06455;-41,348977
171,95262;-41,836647
143,8425;-35,7483
152,951347132;-29,71086008
152,897148142;-31,047439643
147,8611;-37,7066
144,4611;-35,9575
144,780316;-41,206893
146,216667;-41,383333
153,0116126426;-26,5759030654
152,808761631;-31,004145023
145,3111;-37,8463
152,999131883;-29,674236412
152,933523451;-31,049114748
143,8552;-36,0775
149,7;-36,7666667
150,5833333333;-24,4166666667
153,026803639;-29,734602028
153,006634822;-29,673117142
153,100875234;-29,495698198
144,4;-37
145,4166666667;-16,9166666667
151,292468039;-33,425384331
149,722949946;-34,769009379
174,033;-39,1
152,890210129;-29,687511896
150,784493471;-33,706759803
142,2762;-38,3588
151,117777342;-29,765089384
152,832488545;-30,974040419
153,130607791;-29,544128917
153,127388739;-29,627335041
147,956555740968;-41,2758144962036
148,935463134;-31,375585041
144,553;-36,8777
150,6505555556;-31,5088888889
142,0352;-36,7772
146,1872;-38,7452
172,034;-41,6212
148,2156;-41,728982
144,4705;-38,0388
152,58333333;-28,08333333
146,462893210999;-41,4136502927312
147,9167;-43,0167
147,797527;-43,099745
149,8;-34,8167
146,883333;-43,183333
153,059182799;-29,419007817
145,6627;-38,3563
146,939551828892;-43,4862580201433
147,896246056302;-41,2312613566548
153,095638605;-29,434194411
139,63735;-34,30165
153,035818115;-29,551570911
153,210247628;-29,479017928
145,379542204428;-41,6737002001296
153,19701001;-29,434407957
153,144325345;-29,406018422
145,1513;-36,2547
151,098082605;-32,455494023
168,3;-46,5608
153,245268839;-29,441430769
148,266381000794;-41,8582834641306
146,849698;-41,73081
143,8097;-37,5386
152,91666667;-27,25
147,537565099212;-41,1434156548644
151,333881176;-33,402382115
152,912069506;-29,653512771
152,588304342;-30,927077795
145,3072;-36,1038
145,971411734;-35,32720595
152,872928484;-29,580305337
145,6588;-38,0622
146,85;-43,4
144,5655;-36,2011
153,177335361;-29,521827592
143,8877;-37,5158
145,1955;-36,3655
145,928207129348;-41,1847225737367
151,475296996;-33,364634713
145,0125;-37,7938
145,325;-37,6605
143,573;-38,6591
152,916163644;-30,958403274
144,9;-36,1
144,4166666667;-22,5833333333
144,4893;-36,9174
173,928;-39,3582
171,939;-41,5951
153,040784877;-30,91551818
146,3083;-38,2844
172,049104;-41,796878
147,419556544364;-41,3240627034034
146,462149551599;-41,5037215129712
139,10801;-34,63913
143,915;-35,8911
144,008;-35,5725
143,9205;-36,1
153,129759107;-29,614968334
145,85;-34,2
169,35;-46,5333
152,999473817;-29,503290617
150,920412;-34,364035
144,3592;-36,9905
145,1752;-37,6883
138,468611;-35,11
145,766667;-16,916667
143,4253;-38,3421
144,4203;-37,0988
143,993;-36,1052
152,851156122;-31,084506873
153,127998512;-29,463725269
152,991288076;-31,079765123
145,4263;-36,4233
152,915193647;-29,624444961
144,5;-37
148,26460824866;-41,7682358618625
143,9805;-35,933
147,5833;-38,05
144,0277;-35,9566
145,3527;-37,6804
150,8;-33,6
144,3;-36,9
144,4685;-37,0023
147,307819475996;-42,9455751809122
146,887472;-42,704333
152,904346779;-29,570512286
144,6086;-37,853
153,293359909;-29,394970326
143,8333;-35,5
147,8;-37,7
153,10673893;-29,676025515
146,700955929903;-41,6847361654087
172,492677;-41,952788
142,2483;-38,3698
167,547;-45,7867
151,4416666667;-24,8916666667
152,922338543;-29,588204355
146,820861044983;-41,7750564810768
150,37779064;-28,58703232
149,799573357;-36,836599829
151,21782122;-33,865088326
151,75;-25,75
144,5;-36,8
173,870319;-35,257391
144,8461;-36,1441
153,222309397;-29,376578584
144,908005199099;-41,3958821543112
150,45;-23,4333
146,046118514981;-41,2758366865246
152,7227777777;-26,8913888888
146,047426848827;-41,1857704088619
153,466966;-28,200176
145,6201;-36,8151
146,1833;-38,3667
145,5884;-36,761
142,812;-38,1272
148,968997208;-35,219973624
147,062480787147;-42,7658656407132
143,6683;-37,49
146,67069226646;-41,7287882841295
144,4;-36,9
144,5096;-37,0671
147,0063;-35,9269
153,2240833333;-28,1706111111
146,3041;-38,215
143,9685;-37,8395
148,259338178979;-41,4980841932779
146,221446593853;-41,5924167587232
169,498;-44,1709
151,735878556;-28,128449201
142,8;-38,1
153,13746047;-29,695789095
169,345;-46,445
150,766208952;-30,720976939
149,1667;-37,5167
147,787846711218;-42,1327608023275
144,898;-37,5741
142,3945;-38,3181
152,93735432;-29,835028019
149,459962548;-36,71444215
146,821111103179;-41,6849859953832
153,296449339;-29,252630392
151,525129781;-32,968580863
147,907547119762;-42,0418122738685
144,2647;-36,4233
145,1375;-36,2366
145,3227;-36,1491
146,341422464723;-41,5931666285016
149,951712747;-29,47080733
150,56011066;-34,148877119
